Indicator_Name,Indicator_Code,Country_Name,Country_Code,Year,Values,Num_of_Countries,Num_of_Years,FirstYear,LastYear
Number of under-five deaths,SH.DTH.MORT,IDA only,IDX,2012,2404127,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Hungary,HUN,2009,583,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Romania,ROU,2002,4507,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jordan,JOR,2010,4291,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Grenada,GRD,2012,30,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Honduras,HND,1985,12737,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Post-demographic dividend,PST,2013,61211,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mongolia,MNG,2006,1937,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Algeria,DZA,1983,84806,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Netherlands,NLD,1977,2239,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uganda,UGA,2000,190549,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jamaica,JAM,2016,736,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Philippines,PHL,1982,136991,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,West Bank and Gaza,PSE,2005,3223,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Euro area,EMU,2012,13306,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Egypt, Arab Rep.",EGY,1992,144853,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Armenia,ARM,2010,791,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sub-Saharan Africa (IDA & IBRD countries),TSS,1997,4193352,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Barbados,BRB,1982,110,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mozambique,MOZ,2005,116769,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uganda,UGA,2014,97363,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Algeria,DZA,2006,22570,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mexico,MEX,2003,54757,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,India,IND,2000,2521397,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Middle income,MIC,2006,5756991,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA total,IDA,1998,5416700,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guyana,GUY,2001,872,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Marshall Islands,MHL,1998,88,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Egypt, Arab Rep.",EGY,1993,134619,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Syrian Arab Republic,SYR,1971,28486,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Benin,BEN,2007,38556,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Asia (IDA & IBRD),TSA,1999,3652284,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia (IDA & IBRD countries),TEC,2014,99519,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Romania,ROU,1995,6853,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kuwait,KWT,1993,623,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Argentina,ARG,1992,19707,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Late-demographic dividend,LTE,2010,491152,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Senegal,SEN,2013,28348,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sierra Leone,SLE,1994,50470,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mozambique,MOZ,1978,131718,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Africa,ZAF,1988,67616,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Syrian Arab Republic,SYR,1998,12629,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Switzerland,CHE,1963,2542,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Portugal,PRT,1986,2528,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Low & middle income,LMY,1990,12432035,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Hungary,HUN,2010,560,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Liberia,LBR,2010,12601,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,India,IND,1963,4465750,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malawi,MWI,2016,35671,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,St. Vincent and the Grenadines,VCT,1980,166,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Venezuela, RB",VEN,2011,10291,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,China,CHN,2014,198139,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Croatia,HRV,2004,297,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Germany,DEU,2003,3614,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Gambia, The",GMB,1991,6720,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominican Republic,DOM,1991,12251,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bahrain,BHR,2007,174,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea-Bissau,GNB,2011,6525,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Armenia,ARM,1991,3476,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia,ECS,2002,196584,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bosnia and Herzegovina,BIH,1992,1112,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Middle East & North Africa (excluding high income),MNA,1994,431141,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,World,WLD,2008,7525767,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Vanuatu,VUT,2000,172,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sweden,SWE,2003,372,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ghana,GHA,2013,55016,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Morocco,MAR,1973,118678,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Poland,POL,1979,16444,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Haiti,HTI,2006,23111,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lesotho,LSO,2012,5714,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Congo, Dem. Rep.",COD,2010,321056,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Honduras,HND,1966,19233,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Colombia,COL,1984,40267,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominican Republic,DOM,1960,24324,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lao PDR,LAO,2006,15160,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Sudan,SSD,2004,45303,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United Arab Emirates,ARE,2011,744,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sri Lanka,LKA,2013,3459,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nauru,NRU,1998,8,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kiribati,KIR,2016,173,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Iceland,ISL,1969,73,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Afghanistan,AFG,1969,166317,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Gambia, The",GMB,1972,6468,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malta,MLT,1992,56,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,China,CHN,2001,557696,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Somalia,SOM,1993,63146,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Yemen, Rep.",YEM,1975,94526,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burkina Faso,BFA,1990,79083,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Gabon,GAB,1991,3192,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Central African Republic,CAF,1998,24152,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Bahamas, The",BHS,2011,72,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Philippines,PHL,1973,119693,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Iran, Islamic Rep.",IRN,2016,20278,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Italy,ITA,2013,1917,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Belize,BLZ,1985,329,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sierra Leone,SLE,2001,47761,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guyana,GUY,1988,1377,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia (IDA & IBRD countries),TEC,2001,182740,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Egypt, Arab Rep.",EGY,2006,66371,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Haiti,HTI,1977,41207,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Panama,PAN,1983,2437,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Algeria,DZA,1984,72704,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA & IBRD total,IBT,2001,9443779,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Romania,ROU,1970,24007,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Poland,POL,1990,10062,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Luxembourg,LUX,1982,52,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nauru,NRU,1993,10,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,China,CHN,1982,1245692,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sub-Saharan Africa (excluding high income),SSA,2008,3489534,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Colombia,COL,1973,69598,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Upper middle income,UMC,2003,1031915,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,OECD members,OED,2006,151523,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ireland,IRL,2006,330,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nepal,NPL,2008,34783,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Micronesia, Fed. Sts.",FSM,2002,158,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burundi,BDI,1999,41564,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Spain,ESP,2015,1441,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Maldives,MDV,2014,73,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Singapore,SGP,1986,489,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Comoros,COM,1987,2234,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia,ECS,1993,341195,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mozambique,MOZ,2015,80503,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Brunei Darussalam,BRN,1987,96,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominican Republic,DOM,1989,13123,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uruguay,URY,2001,896,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Spain,ESP,1974,13055,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latin America & Caribbean (excluding high income),LAC,1994,534268,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Poland,POL,1966,23219,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bosnia and Herzegovina,BIH,2000,426,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Upper middle income,UMC,2014,571607,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United Kingdom,GBR,1987,8260,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nicaragua,NIC,1976,17382,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Togo,TGO,1999,22192,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malaysia,MYS,2004,3944,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Paraguay,PRY,1972,7017,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kyrgyz Republic,KGZ,2008,4165,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Portugal,PRT,1978,5508,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Poland,POL,1988,11252,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latvia,LVA,2013,129,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sierra Leone,SLE,2012,35288,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Chad,TCD,2005,79112,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Brazil,BRA,2013,51786,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uganda,UGA,1995,165926,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Zambia,ZMB,1999,72831,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,China,CHN,1986,1367281,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bahrain,BHR,2004,178,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Argentina,ARG,1978,34714,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cuba,CUB,2016,688,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Antigua and Barbuda,ATG,1990,34,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Turkmenistan,TKM,1995,10682,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Georgia,GEO,2016,584,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mongolia,MNG,2001,2722,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United Kingdom,GBR,1980,9605,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United States,USA,1986,46426,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Fragile and conflict affected situations,FCS,2009,1425884,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Italy,ITA,1984,7741,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guyana,GUY,2016,513,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Brunei Darussalam,BRN,2001,84,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uganda,UGA,1988,137023,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nicaragua,NIC,2016,2378,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mauritius,MUS,2010,231,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malaysia,MYS,1986,9756,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,European Union,EUU,1990,69503,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ireland,IRL,1996,372,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Liberia,LBR,1985,23142,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Slovenia,SVN,2008,72,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jordan,JOR,1974,6678,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sudan,SDN,1997,112173,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ukraine,UKR,1976,21618,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latin America & the Caribbean (IDA & IBRD countries),TLA,2013,208228,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Albania,ALB,2004,919,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burkina Faso,BFA,1996,88915,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Morocco,MAR,1967,133782,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ecuador,ECU,1986,19997,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Norway,NOR,1980,515,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Paraguay,PRY,1997,5365,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Antigua and Barbuda,ATG,2004,22,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Venezuela, RB",VEN,1998,13543,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Rwanda,RWA,2011,20254,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ecuador,ECU,1971,32770,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Finland,FIN,2002,235,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Algeria,DZA,1992,37487,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Norway,NOR,2009,202,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Djibouti,DJI,1998,2347,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tonga,TON,1995,54,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Iceland,ISL,1982,37,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United Arab Emirates,ARE,2006,684,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA blend,IDB,2010,1545720,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Panama,PAN,2012,1432,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,China,CHN,1998,720656,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea-Bissau,GNB,1996,9378,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sao Tome and Principe,STP,2016,226,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jordan,JOR,1992,4523,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Rwanda,RWA,1998,69537,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA blend,IDB,2015,1399443,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Botswana,BWA,1983,2777,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Slovenia,SVN,1994,159,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Post-demographic dividend,PST,2005,75126,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sudan,SDN,1998,111662,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Myanmar,MMR,1979,164783,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cuba,CUB,1991,2161,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ireland,IRL,1989,525,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malaysia,MYS,1995,7099,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cambodia,KHM,2013,13026,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Chile,CHL,1997,3312,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Marshall Islands,MHL,1997,89,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Angola,AGO,1986,122060,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Papua New Guinea,PNG,2016,11945,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guatemala,GTM,1999,21814,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Asia (IDA & IBRD),TSA,1998,3780613,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Bahamas, The",BHS,1986,163,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cabo Verde,CPV,1986,1009,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lesotho,LSO,1996,5851,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Denmark,DNK,2000,363,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Afghanistan,AFG,1988,112617,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Hungary,HUN,1977,5136,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cambodia,KHM,1992,43590,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bosnia and Herzegovina,BIH,1991,1066,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Saudi Arabia,SAU,1987,31793,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Zambia,ZMB,2002,66438,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Saudi Arabia,SAU,2004,10601,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Asia (IDA & IBRD),TSA,1993,4381617,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latvia,LVA,1990,636,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lesotho,LSO,1994,5421,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nauru,NRU,1992,10,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Austria,AUT,1980,1419,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Caribbean small states,CSS,2002,3322,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia (excluding high income),ECA,2002,168365,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Libya,LBY,1990,5491,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bulgaria,BGR,2012,694,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea-Bissau,GNB,1994,9641,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Caribbean small states,CSS,2000,3569,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Slovenia,SVN,2010,67,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Singapore,SGP,1961,2674,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Paraguay,PRY,2014,2955,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uganda,UGA,1979,121494,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Portugal,PRT,2009,407,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sierra Leone,SLE,1991,50117,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nigeria,NGA,2009,832365,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cameroon,CMR,2010,82002,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,High income,HIC,2002,92026,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kenya,KEN,2013,81365,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pakistan,PAK,1980,517089,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Costa Rica,CRI,1975,2807,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Syrian Arab Republic,SYR,1995,13754,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Italy,ITA,1967,35656,239,57,1960,2016
